CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.647  | 22.208  |  0.654  |  0.639  
  0.770  | 22.216  |  0.770  |  0.770  
  0.600  | 22.222  |  0.600  |  0.600  
  0.739  | 22.229  |  0.731  |  0.747  
  0.693  | 22.236  |  0.693  |  0.693  
  0.662  | 22.243  |  0.670  |  0.654  
  0.677  | 22.250  |  0.677  |  0.677  
  0.677  | 22.256  |  0.685  |  0.670  
  0.708  | 22.263  |  0.708  |  0.708  
  0.677  | 22.277  |  0.677  |  0.677  
  0.677  | 22.277  |  0.677  |  0.677  
  0.708  | 22.284  |  0.716  |  0.700  
  0.647  | 22.297  |  0.639  |  0.654  
  0.662  | 22.304  |  0.654  |  0.670  
  0.739  | 22.311  |  0.747  |  0.731  
  0.708  | 22.318  |  0.716  |  0.700  
  0.662  | 22.325  |  0.662  |  0.662  
  0.677  | 22.332  |  0.677  |  0.677  
  0.677  | 22.338  |  0.685  |  0.670  
  0.662  | 22.345  |  0.670  |  0.654  
  0.739  | 22.352  |  0.739  |  0.739  
  0.724  | 22.359  |  0.724  |  0.724  
  0.662  | 22.366  |  0.654  |  0.670  
  0.647  | 22.372  |  0.647  |  0.647  
  0.677  | 22.379  |  0.677  |  0.677  
  0.724  | 22.386  |  0.724  |  0.724  
  0.693  | 22.393  |  0.693  |  0.693  
  0.662  | 22.400  |  0.670  |  0.654  
  0.677  | 22.406  |  0.685  |  0.670  
  0.770  | 22.414  |  0.770  |  0.770  
  0.708  | 22.421  |  0.708  |  0.708  
  0.616  | 22.427  |  0.616  |  0.616  
  0.693  | 22.441  |  0.693  |  0.693  
  0.662  | 22.447  |  0.662  |  0.662  
  0.708  | 22.454  |  0.716  |  0.700  
  0.724  | 22.462  |  0.731  |  0.716  
  0.662  | 22.468  |  0.654  |  0.670  
  0.724  | 22.475  |  0.724  |  0.724  
  0.677  | 22.482  |  0.677  |  0.677  
  0.677  | 22.489  |  0.677  |  0.677  
  0.677  | 22.495  |  0.677  |  0.677  
  0.708  | 22.502  |  0.708  |  0.708  
  0.708  | 22.509  |  0.716  |  0.700  
  0.677  | 22.516  |  0.677  |  0.677  
  0.693  | 22.523  |  0.693  |  0.693  
  0.693  | 22.530  |  0.693  |  0.693  
  0.662  | 22.536  |  0.670  |  0.654  
  0.708  | 22.543  |  0.708  |  0.708  
  0.693  | 22.550  |  0.693  |  0.693  
  0.693  | 22.557  |  0.685  |  0.700  
  0.677  | 22.564  |  0.677  |  0.677  
  0.693  | 22.571  |  0.700  |  0.685  
  0.677  | 22.577  |  0.677  |  0.677  
  0.708  | 22.584  |  0.700  |  0.716  
  0.677  | 22.591  |  0.677  |  0.677  
  0.708  | 22.598  |  0.708  |  0.708  
  0.677  | 22.605  |  0.677  |  0.677  
  0.708  | 22.612  |  0.708  |  0.708  
  0.677  | 22.619  |  0.677  |  0.677  
  0.662  | 22.625  |  0.662  |  0.662  
  0.754  | 22.633  |  0.754  |  0.754  
  0.677  | 22.639  |  0.677  |  0.678  
  0.631  | 22.646  |  0.631  |  0.631  
  0.708  | 22.653  |  0.708  |  0.708  
  0.693  | 22.659  |  0.693  |  0.693  
  0.724  | 22.667  |  0.731  |  0.716  
  0.708  | 22.674  |  0.716  |  0.700  
  0.708  | 22.681  |  0.708  |  0.708  
  0.631  | 22.687  |  0.631  |  0.631  
  0.677  | 22.694  |  0.677  |  0.677  
  0.708  | 22.707  |  0.708  |  0.708  
  0.708  | 22.715  |  0.708  |  0.708  
  0.677  | 22.721  |  0.677  |  0.677  
  0.662  | 22.728  |  0.662  |  0.662  
  0.677  | 22.734  |  0.677  |  0.677  
  0.708  | 22.741  |  0.716  |  0.700  
  0.754  | 22.749  |  0.754  |  0.754  
  0.647  | 22.755  |  0.647  |  0.647  
  0.708  | 22.762  |  0.716  |  0.700  
  0.647  | 22.769  |  0.654  |  0.639  
  0.724  | 22.776  |  0.724  |  0.724  
  0.662  | 22.782  |  0.654  |  0.670  
  0.739  | 22.790  |  0.739  |  0.739  
  0.662  | 22.796  |  0.670  |  0.654  
  0.708  | 22.803  |  0.700  |  0.716  
  0.662  | 22.810  |  0.662  |  0.662  
  0.724  | 22.817  |  0.731  |  0.716  
  0.693  | 22.824  |  0.700  |  0.685  
  0.631  | 22.830  |  0.639  |  0.623  
  0.724  | 22.837  |  0.716  |  0.731  
  0.677  | 22.844  |  0.677  |  0.677  
  0.662  | 22.851  |  0.662  |  0.662  
  0.724  | 22.858  |  0.731  |  0.716  
  0.708  | 22.865  |  0.708  |  0.708  
  0.662  | 22.871  |  0.662  |  0.662  
  0.708  | 22.878  |  0.700  |  0.716  
  0.677  | 22.885  |  0.670  |  0.685  
  0.708  | 22.892  |  0.716  |  0.700  
  0.677  | 22.899  |  0.685  |  0.670  
  0.724  | 22.906  |  0.716  |  0.731  
  0.662  | 22.912  |  0.670  |  0.654  
  0.647  | 22.919  |  0.647  |  0.647  
  0.724  | 22.926  |  0.724  |  0.724  
  0.754  | 22.934  |  0.754  |  0.754  
  0.662  | 22.940  |  0.662  |  0.662  
  0.677  | 22.947  |  0.685  |  0.670  
  0.708  | 22.954  |  0.708  |  0.708  
  0.662  | 22.960  |  0.662  |  0.662  
  0.693  | 22.974  |  0.693  |  0.693  
  0.693  | 22.981  |  0.700  |  0.685  
  0.662  | 22.987  |  0.662  |  0.662  
  0.724  | 22.995  |  0.716  |  0.731  
  0.724  | 23.002  |  0.716  |  0.731  
  0.647  | 23.008  |  0.647  |  0.647  
  0.693  | 23.015  |  0.693  |  0.693  
  0.693  | 23.022  |  0.700  |  0.685  
  0.708  | 23.029  |  0.716  |  0.700  
  0.677  | 23.036  |  0.677  |  0.677  
  0.677  | 23.042  |  0.677  |  0.677  
  0.693  | 23.049  |  0.693  |  0.693  
  0.693  | 23.056  |  0.693  |  0.693  
  0.708  | 23.063  |  0.716  |  0.700  
  0.693  | 23.070  |  0.693  |  0.693  
  0.708  | 23.077  |  0.708  |  0.708  
  0.708  | 23.084  |  0.708  |  0.708  
  0.647  | 23.090  |  0.647  |  0.647  
  0.739  | 23.098  |  0.739  |  0.739  
  0.662  | 23.104  |  0.662  |  0.662  
  0.724  | 23.111  |  0.731  |  0.716  
  0.647  | 23.118  |  0.647  |  0.647  
  0.739  | 23.125  |  0.739  |  0.739  
  0.662  | 23.132  |  0.662  |  0.662  
  0.724  | 23.139  |  0.724  |  0.724  
  0.647  | 23.145  |  0.647  |  0.647  

received SIGINT Ctrl-C
